INFO 2026-07-06 12:30:56,600 autoreload 17159 131800086200832 Watching for file changes with StatReloader
WARNING 2026-07-06 14:48:13,079 basehttp 17963 136404451448512 "GET /api/banks/ HTTP/1.1" 404 179
INFO 2026-07-06 14:48:13,108 basehttp 17963 136404459841216 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 14:48:13,923 basehttp 17963 136404459841216 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 14:48:14,326 basehttp 17963 136404451448512 "GET /api/banks/search/?search= HTTP/1.1" 200 3932
INFO 2026-07-06 14:48:15,815 basehttp 17963 136404451448512 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 14:48:16,612 basehttp 17963 136404451448512 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 15:00:00,654 tasks 26633 123239806460416 Checking for failed tasks...
INFO 2026-07-06 15:41:07,625 basehttp 17963 136404459841216 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 15:41:08,467 basehttp 17963 136404459841216 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 15:41:47,674 basehttp 17963 136404459841216 "OPTIONS /api/banks/upload-file/async/ HTTP/1.1" 200 0
INFO 2026-07-06 15:41:48,357 basehttp 17963 136404459841216 "POST /api/banks/upload-file/async/ HTTP/1.1" 202 167
INFO 2026-07-06 15:41:48,401 basehttp 17963 136404459841216 "OPTIONS /api/tasks/dd852ed9-8359-41ce-8653-7d8a337d6ff2/status/ HTTP/1.1" 200 0
INFO 2026-07-06 15:41:49,124 basehttp 17963 136404459841216 "GET /api/tasks/dd852ed9-8359-41ce-8653-7d8a337d6ff2/status/ HTTP/1.1" 200 115
INFO 2026-07-06 15:41:52,088 basehttp 17963 136404459841216 "GET /api/tasks/dd852ed9-8359-41ce-8653-7d8a337d6ff2/status/ HTTP/1.1" 200 300
INFO 2026-07-06 16:00:00,807 tasks 26633 123239806460416 Checking for failed tasks...
INFO 2026-07-06 16:52:31,931 basehttp 17963 136404439910080 "OPTIONS /api/bank-accounts/ HTTP/1.1" 200 0
INFO 2026-07-06 16:52:31,931 basehttp 17963 136404459841216 "OPTIONS /api/bank-accounts/ HTTP/1.1" 200 0
INFO 2026-07-06 16:52:32,694 basehttp 17963 136404439910080 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 16:52:33,538 basehttp 17963 136404439910080 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 17:00:00,541 tasks 26633 123239806460416 Checking for failed tasks...
INFO 2026-07-06 18:00:00,630 tasks 26633 123239806460416 Checking for failed tasks...
INFO 2026-07-06 18:22:37,924 basehttp 17963 136404439910080 "OPTIONS /api/banks/ HTTP/1.1" 200 0
INFO 2026-07-06 18:22:37,924 basehttp 17963 136404459841216 "OPTIONS /api/banks/ HTTP/1.1" 200 0
WARNING 2026-07-06 18:22:37,927 log 17963 136404439910080 Not Found: /api/banks/
WARNING 2026-07-06 18:22:37,927 basehttp 17963 136404439910080 "GET /api/banks/ HTTP/1.1" 404 179
WARNING 2026-07-06 18:22:37,971 log 17963 136404439910080 Not Found: /api/banks/
WARNING 2026-07-06 18:22:37,971 basehttp 17963 136404439910080 "GET /api/banks/ HTTP/1.1" 404 179
INFO 2026-07-06 18:22:38,423 basehttp 17963 136404439910080 "OPTIONS /api/banks/search/?search= HTTP/1.1" 200 0
INFO 2026-07-06 18:22:39,257 basehttp 17963 136404439910080 "GET /api/banks/search/?search= HTTP/1.1" 200 3932
INFO 2026-07-06 18:27:02,817 basehttp 17963 136404459841216 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-06 18:27:03,623 basehttp 17963 136404459841216 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-07 13:34:36,303 autoreload 34083 134704751018496 Watching for file changes with StatReloader
INFO 2026-07-07 13:37:13,801 tasks 34769 134773271773696 Checking for failed tasks...
INFO 2026-07-07 13:54:24,711 basehttp 34083 134703952688832 "OPTIONS /api/bank-accounts/ HTTP/1.1" 200 0
INFO 2026-07-07 13:54:24,712 basehttp 34083 134703944296128 "OPTIONS /api/bank-accounts/ HTTP/1.1" 200 0
INFO 2026-07-07 13:54:25,661 basehttp 34083 134703952688832 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-07 13:54:26,549 basehttp 34083 134703952688832 "GET /api/bank-accounts/ HTTP/1.1" 200 935
INFO 2026-07-07 14:08:59,414 basehttp 34083 134703944296128 "DELETE /api/bank-accounts/25/delete/ HTTP/1.1" 200 125
INFO 2026-07-07 14:09:01,458 basehttp 34083 134703944296128 "DELETE /api/bank-accounts/27/delete/ HTTP/1.1" 200 121
INFO 2026-07-07 14:09:47,830 basehttp 34083 134703944296128 "OPTIONS /api/banks/ HTTP/1.1" 200 0
INFO 2026-07-07 14:09:47,834 basehttp 34083 134703952688832 "OPTIONS /api/banks/ HTTP/1.1" 200 0
WARNING 2026-07-07 14:09:47,835 log 34083 134703944296128 Not Found: /api/banks/
WARNING 2026-07-07 14:09:47,836 basehttp 34083 134703944296128 "GET /api/banks/ HTTP/1.1" 404 179
WARNING 2026-07-07 14:09:47,879 log 34083 134703944296128 Not Found: /api/banks/
WARNING 2026-07-07 14:09:47,879 basehttp 34083 134703944296128 "GET /api/banks/ HTTP/1.1" 404 179
INFO 2026-07-07 14:09:48,330 basehttp 34083 134703944296128 "OPTIONS /api/banks/search/?search= HTTP/1.1" 200 0
INFO 2026-07-07 14:09:49,078 basehttp 34083 134703944296128 "GET /api/banks/search/?search= HTTP/1.1" 200 3932
INFO 2026-07-07 14:09:56,717 basehttp 34083 134703944296128 "OPTIONS /api/banks/search/?search=d HTTP/1.1" 200 0
INFO 2026-07-07 14:09:57,346 basehttp 34083 134703944296128 "GET /api/banks/search/?search=d HTTP/1.1" 200 3375
INFO 2026-07-07 14:09:57,464 basehttp 34083 134703944296128 "OPTIONS /api/banks/search/?search=db HTTP/1.1" 200 0
INFO 2026-07-07 14:09:58,031 basehttp 34083 134703952688832 "OPTIONS /api/banks/search/?search=dbs HTTP/1.1" 200 0
INFO 2026-07-07 14:09:58,098 basehttp 34083 134703944296128 "GET /api/banks/search/?search=db HTTP/1.1" 200 129
INFO 2026-07-07 14:09:58,698 basehttp 34083 134703952688832 "GET /api/banks/search/?search=dbs HTTP/1.1" 200 67
INFO 2026-07-07 14:10:32,985 basehttp 34083 134703952688832 "OPTIONS /api/banks/create-folder/ HTTP/1.1" 200 0
INFO 2026-07-07 14:10:40,465 basehttp 34083 134703952688832 "POST /api/banks/create-folder/ HTTP/1.1" 201 623
INFO 2026-07-07 14:10:41,233 basehttp 34083 134703952688832 "GET /api/bank-accounts/ HTTP/1.1" 200 464
INFO 2026-07-07 14:10:41,934 basehttp 34083 134703952688832 "GET /api/bank-accounts/ HTTP/1.1" 200 464
WARNING 2026-07-07 14:10:57,970 log 34083 134703952688832 Not Found: /api/banks/
WARNING 2026-07-07 14:10:57,970 basehttp 34083 134703952688832 "GET /api/banks/ HTTP/1.1" 404 179
WARNING 2026-07-07 14:10:57,973 log 34083 134703944296128 Not Found: /api/banks/
WARNING 2026-07-07 14:10:57,973 basehttp 34083 134703944296128 "GET /api/banks/ HTTP/1.1" 404 179
INFO 2026-07-07 14:10:59,181 basehttp 34083 134703944296128 "GET /api/banks/search/?search= HTTP/1.1" 200 3932
INFO 2026-07-07 14:11:02,867 basehttp 34083 134703944296128 "OPTIONS /api/banks/search/?search=s HTTP/1.1" 200 0
INFO 2026-07-07 14:11:03,563 basehttp 34083 134703944296128 "GET /api/banks/search/?search=s HTTP/1.1" 200 2570
INFO 2026-07-07 14:11:03,766 basehttp 34083 134703944296128 "OPTIONS /api/banks/search/?search=sbi HTTP/1.1" 200 0
INFO 2026-07-07 14:11:04,539 basehttp 34083 134703944296128 "GET /api/banks/search/?search=sbi HTTP/1.1" 200 2
INFO 2026-07-07 14:11:07,511 basehttp 34083 134703944296128 "GET /api/banks/search/?search=s HTTP/1.1" 200 2570
INFO 2026-07-07 14:11:08,560 basehttp 34083 134703944296128 "OPTIONS /api/banks/search/?search=state HTTP/1.1" 200 0
INFO 2026-07-07 14:11:09,272 basehttp 34083 134703944296128 "GET /api/banks/search/?search=state HTTP/1.1" 200 138
INFO 2026-07-07 14:11:52,914 basehttp 34083 134703944296128 "POST /api/banks/create-folder/ HTTP/1.1" 201 621
INFO 2026-07-07 14:11:53,674 basehttp 34083 134703944296128 "GET /api/bank-accounts/ HTTP/1.1" 200 927
INFO 2026-07-07 14:11:54,396 basehttp 34083 134703944296128 "GET /api/bank-accounts/ HTTP/1.1" 200 927
INFO 2026-07-07 14:12:15,224 basehttp 34083 134703944296128 "OPTIONS /api/banks/upload-file/async/ HTTP/1.1" 200 0
INFO 2026-07-07 14:12:15,848 basehttp 34083 134703944296128 "POST /api/banks/upload-file/async/ HTTP/1.1" 202 167
INFO 2026-07-07 14:12:15,893 basehttp 34083 134703944296128 "OPTIONS /api/tasks/42108690-b933-45c2-8747-592877615bff/status/ HTTP/1.1" 200 0
INFO 2026-07-07 14:12:16,602 basehttp 34083 134703944296128 "GET /api/tasks/42108690-b933-45c2-8747-592877615bff/status/ HTTP/1.1" 200 115
INFO 2026-07-07 14:12:18,746 basehttp 34083 134703944296128 "GET /api/tasks/42108690-b933-45c2-8747-592877615bff/status/ HTTP/1.1" 200 300
INFO 2026-07-07 14:12:54,677 basehttp 34083 134703944296128 "POST /api/banks/upload-file/async/ HTTP/1.1" 202 167
INFO 2026-07-07 14:12:54,681 basehttp 34083 134703944296128 "OPTIONS /api/tasks/8509dd80-c40b-40d0-8baa-9c035e992e45/status/ HTTP/1.1" 200 0
INFO 2026-07-07 14:12:55,366 basehttp 34083 134703944296128 "GET /api/tasks/8509dd80-c40b-40d0-8baa-9c035e992e45/status/ HTTP/1.1" 200 115
INFO 2026-07-07 14:12:57,486 basehttp 34083 134703944296128 "GET /api/tasks/8509dd80-c40b-40d0-8baa-9c035e992e45/status/ HTTP/1.1" 200 115
INFO 2026-07-07 14:12:59,629 basehttp 34083 134703944296128 "GET /api/tasks/8509dd80-c40b-40d0-8baa-9c035e992e45/status/ HTTP/1.1" 200 294
WARNING 2026-07-07 14:13:48,187 log 34083 134703860414144 Unauthorized: /api/banks/search/
WARNING 2026-07-07 14:13:48,187 basehttp 34083 134703860414144 "GET /api/banks/search/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:15:23,682 log 34083 134703852021440 Unauthorized: /api/auth/login/
WARNING 2026-07-07 14:15:23,682 basehttp 34083 134703852021440 "GET /api/auth/login/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:15:51,288 log 34083 134703852021440 Unauthorized: /api/auth/login/
WARNING 2026-07-07 14:15:51,288 basehttp 34083 134703852021440 "POST /api/auth/login/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:15:52,521 log 34083 134703852021440 Unauthorized: /api/auth/login/
WARNING 2026-07-07 14:15:52,521 basehttp 34083 134703852021440 "POST /api/auth/login/ HTTP/1.1" 401 172
INFO 2026-07-07 14:16:14,030 basehttp 34083 134703852021440 "POST /api/auth/login/ HTTP/1.1" 200 651
WARNING 2026-07-07 14:16:55,623 log 34083 134703852021440 Not Found: /api/bank/search/
WARNING 2026-07-07 14:16:55,623 basehttp 34083 134703852021440 "POST /api/bank/search/ HTTP/1.1" 404 179
WARNING 2026-07-07 14:16:59,652 log 34083 134703852021440 Not Found: /api/bank/search/
WARNING 2026-07-07 14:16:59,653 basehttp 34083 134703852021440 "GET /api/bank/search/ HTTP/1.1" 404 179
INFO 2026-07-07 14:17:22,411 basehttp 34083 134703852021440 "GET /api/banks/search/ HTTP/1.1" 200 3932
INFO 2026-07-07 14:18:29,744 basehttp 34083 134703843628736 "GET /api/bank-accounts/ HTTP/1.1" 200 927
WARNING 2026-07-07 14:19:14,757 log 34083 134703843628736 Method Not Allowed: /api/bank-accounts/
WARNING 2026-07-07 14:19:14,758 basehttp 34083 134703843628736 "POST /api/bank-accounts/ HTTP/1.1" 405 41
WARNING 2026-07-07 14:21:04,097 log 34083 134703835236032 Bad Request: /api/reconciliation/parse-statement/
WARNING 2026-07-07 14:21:04,098 basehttp 34083 134703835236032 "POST /api/reconciliation/parse-statement/ HTTP/1.1" 400 49
INFO 2026-07-07 14:21:21,664 basehttp 34083 134703835236032 "POST /api/reconciliation/parse-statement/ HTTP/1.1" 202 211
INFO 2026-07-07 14:21:26,079 tasks 34769 134773271773696 Statement 18: 17 transactions created
WARNING 2026-07-07 14:21:38,203 log 34083 134703835236032 Unauthorized: /api/tasks/fc14df64-516f-4f5d-bda5-98da17fd2e73/status/
WARNING 2026-07-07 14:21:38,204 basehttp 34083 134703835236032 "GET /api/tasks/fc14df64-516f-4f5d-bda5-98da17fd2e73/status/ HTTP/1.1" 401 58
WARNING 2026-07-07 14:21:40,893 log 34083 134703835236032 Unauthorized: /api/tasks/fc14df64-516f-4f5d-bda5-98da17fd2e73/status/
WARNING 2026-07-07 14:21:40,893 basehttp 34083 134703835236032 "GET /api/tasks/fc14df64-516f-4f5d-bda5-98da17fd2e73/status/ HTTP/1.1" 401 58
INFO 2026-07-07 14:22:40,963 basehttp 34083 134703835236032 "POST /api/reconciliation/parse-statement/ HTTP/1.1" 202 211
INFO 2026-07-07 14:22:43,634 tasks 34769 134773271773696 Statement 19: 0 transactions created
WARNING 2026-07-07 14:23:15,255 log 34083 134703835236032 Method Not Allowed: /api/reconciliation/transactions/
WARNING 2026-07-07 14:23:15,255 basehttp 34083 134703835236032 "POST /api/reconciliation/transactions/ HTTP/1.1" 405 41
INFO 2026-07-07 14:23:19,585 basehttp 34083 134703835236032 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:33:06,083 autoreload 34083 134704751018496 /home/jiteshai-web/AccountsDashboard_backend/accounts/banklist/services/pdf_parser.py changed, reloading.
INFO 2026-07-07 14:33:06,781 autoreload 40154 137828627718656 Watching for file changes with StatReloader
INFO 2026-07-07 14:33:23,818 basehttp 40154 137827829413568 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:43:30,094 autoreload 40154 137828627718656 /home/jiteshai-web/AccountsDashboard_backend/accounts/banklist/services/pdf_parser.py changed, reloading.
INFO 2026-07-07 14:43:30,765 autoreload 40893 130038160790016 Watching for file changes with StatReloader
INFO 2026-07-07 14:43:38,116 basehttp 40893 130037362718400 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:44:02,610 autoreload 41014 135770876707328 Watching for file changes with StatReloader
INFO 2026-07-07 14:44:08,142 basehttp 41014 135770078705344 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:44:32,542 basehttp 41014 135770078705344 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:45:26,734 basehttp 41014 135770078705344 "GET /api/bank-accounts/ HTTP/1.1" 200 927
INFO 2026-07-07 14:45:42,956 basehttp 41014 135770078705344 "GET /api/bank-accounts/ HTTP/1.1" 200 927
INFO 2026-07-07 14:46:43,684 basehttp 41014 135770067166912 "GET /api/bank-accounts/ HTTP/1.1" 200 927
INFO 2026-07-07 14:46:58,987 basehttp 41014 135770067166912 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:47:21,595 basehttp 41014 135770067166912 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:47:43,575 basehttp 41014 135770067166912 "GET /api/bank-accounts/ HTTP/1.1" 200 927
INFO 2026-07-07 14:48:36,700 basehttp 41014 135770067166912 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 6650
INFO 2026-07-07 14:49:45,928 basehttp 41014 135770058774208 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 43
INFO 2026-07-07 14:50:21,197 basehttp 41014 135770058774208 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 43
INFO 2026-07-07 14:50:35,041 basehttp 41014 135770058774208 "GET /api/bank-accounts/ HTTP/1.1" 200 927
INFO 2026-07-07 14:51:28,977 basehttp 41014 135770058774208 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 43
INFO 2026-07-07 14:52:05,327 basehttp 41014 135770058774208 "GET /api/reconciliation/transactions/ HTTP/1.1" 200 43
INFO 2026-07-07 14:52:09,414 tasks 34769 134773271773696 Checking for failed tasks...
WARNING 2026-07-07 14:53:08,794 log 41014 135770050381504 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:08,794 basehttp 41014 135770050381504 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:08,797 log 41014 135770041988800 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:08,798 basehttp 41014 135770041988800 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:11,690 log 41014 135770041988800 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:11,690 basehttp 41014 135770041988800 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:11,692 log 41014 135770050381504 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:11,692 basehttp 41014 135770050381504 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:12,302 log 41014 135770050381504 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:12,303 basehttp 41014 135770050381504 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:12,305 log 41014 135770041988800 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:12,305 basehttp 41014 135770041988800 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:12,492 log 41014 135770041988800 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:12,493 basehttp 41014 135770041988800 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:12,495 log 41014 135770050381504 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:12,495 basehttp 41014 135770050381504 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:41,717 log 41014 135770050381504 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:41,717 basehttp 41014 135770050381504 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:53:41,720 log 41014 135770041988800 Unauthorized: /api/bank-accounts/
WARNING 2026-07-07 14:53:41,720 basehttp 41014 135770041988800 "GET /api/bank-accounts/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:54:22,011 log 41014 135770041988800 Not Found: /api/banks/
WARNING 2026-07-07 14:54:22,011 basehttp 41014 135770041988800 "GET /api/banks/ HTTP/1.1" 404 179
WARNING 2026-07-07 14:54:22,013 log 41014 135770050381504 Not Found: /api/banks/
WARNING 2026-07-07 14:54:22,014 basehttp 41014 135770050381504 "GET /api/banks/ HTTP/1.1" 404 179
WARNING 2026-07-07 14:54:22,511 log 41014 135770050381504 Unauthorized: /api/banks/search/
WARNING 2026-07-07 14:54:22,512 basehttp 41014 135770050381504 "GET /api/banks/search/?search= HTTP/1.1" 401 172
WARNING 2026-07-07 14:54:55,842 log 41014 135770050381504 Unauthorized: /api/banks/create-folder/
WARNING 2026-07-07 14:54:55,842 basehttp 41014 135770050381504 "POST /api/banks/create-folder/ HTTP/1.1" 401 172
WARNING 2026-07-07 14:55:27,993 log 41014 135770050381504 Unauthorized: /api/banks/create-folder/
WARNING 2026-07-07 14:55:27,994 basehttp 41014 135770050381504 "POST /api/banks/create-folder/ HTTP/1.1" 401 172
INFO 2026-07-07 14:55:44,953 basehttp 41014 135770050381504 "OPTIONS /api/auth/logout/ HTTP/1.1" 200 0
WARNING 2026-07-07 14:55:44,957 log 41014 135770050381504 Unauthorized: /api/auth/logout/
WARNING 2026-07-07 14:55:44,957 basehttp 41014 135770050381504 "POST /api/auth/logout/ HTTP/1.1" 401 172
INFO 2026-07-07 14:55:49,569 basehttp 41014 135770050381504 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-07-07 14:55:50,413 basehttp 41014 135770050381504 "POST /api/auth/login/ HTTP/1.1" 200 651
